Time,Current
23:20:37.218,4.13
23:20:37.279,4.13
23:20:37.349,9.98
23:20:37.410,4.13
23:20:37.481,4.13
23:20:37.541,9.98
23:20:37.612,4.13
23:20:37.673,4.13
23:20:37.743,10.43
23:20:37.804,4.73
23:20:37.875,5.03
23:20:37.935,10.50
23:20:37.997,4.58
23:20:38.067,4.58
23:20:38.129,8.18
23:20:38.199,7.73
23:20:38.259,5.40
23:20:38.330,5.93
23:20:38.391,10.50
23:20:38.462,4.28
23:20:38.523,4.58
23:20:38.593,10.80
23:20:38.655,5.40
23:20:38.725,5.18
23:20:38.786,11.10
23:20:38.847,4.73
23:20:38.918,5.03
23:20:38.979,11.40
23:20:39.050,5.03
23:20:39.111,5.40
23:20:39.181,10.80
23:20:39.242,4.88
23:20:39.313,5.40
23:20:39.374,11.63
23:20:39.445,5.63
23:20:39.505,6.00
23:20:39.566,12.00
23:20:39.637,6.22
23:20:39.698,5.78
23:20:39.769,11.03
23:20:39.830,4.50
23:20:39.900,4.28
23:20:39.961,10.80
23:20:40.032,4.58
23:20:40.093,4.80
23:20:40.164,10.80
23:20:40.225,4.43
23:20:40.286,4.28
23:20:40.356,10.43
23:20:40.417,4.43
23:20:40.488,4.28
23:20:40.548,10.57
23:20:40.620,4.73
23:20:40.680,4.58
23:20:40.751,11.18
23:20:40.812,4.73
23:20:40.883,4.50
23:20:40.944,11.63
23:20:41.005,5.78
23:20:41.076,5.78
23:20:41.136,11.93
23:20:41.208,5.63
23:20:41.268,5.40
23:20:41.339,11.63
23:20:41.400,5.93
23:20:41.471,6.08
23:20:41.532,9.83
23:20:41.602,7.50
23:20:41.663,5.03
23:20:41.734,5.70
23:20:41.794,10.20
23:20:41.855,5.03
23:20:41.926,4.80
23:20:41.986,11.63
23:20:42.058,4.80
23:20:42.119,4.58
23:20:42.189,10.73
23:20:42.250,4.28
23:20:42.321,4.28
23:20:42.382,10.50
23:20:42.453,4.28
23:20:42.514,4.20
23:20:42.574,10.43
23:20:42.646,4.20
23:20:42.706,4.13
23:20:42.777,10.28
23:20:42.838,4.13
23:20:42.909,4.13
23:20:42.969,10.28
23:20:43.040,4.20
23:20:43.101,4.20
23:20:43.172,10.28
23:20:43.233,4.20
23:20:43.294,4.13
23:20:43.364,9.98
23:20:43.425,4.13
23:20:43.496,4.13
23:20:43.557,10.20
23:20:43.627,4.50
23:20:43.688,4.50
23:20:43.759,10.50
23:20:43.820,4.50
23:20:43.891,4.28
23:20:43.951,10.73
23:20:44.022,5.63
23:20:44.083,6.00
23:20:44.144,12.60
23:20:44.215,5.63
23:20:44.276,5.03
23:20:44.346,11.03
23:20:44.408,4.50
23:20:44.479,4.50
23:20:44.539,10.73
23:20:44.610,4.80
23:20:44.671,5.48
23:20:44.742,12.08
23:20:44.803,6.00
23:20:44.863,6.22
23:20:44.934,10.80
23:20:44.995,7.28
23:20:45.066,6.08
23:20:45.126,7.13
23:20:45.197,9.60
23:20:45.258,4.43
23:20:45.329,4.28
23:20:45.389,10.43
23:20:45.461,4.20
23:20:45.521,4.20
23:20:45.592,10.43
23:20:45.653,4.73
23:20:45.714,4.80
23:20:45.785,11.03
23:20:45.846,4.80
23:20:45.917,4.50
23:20:45.977,10.43
23:20:46.048,4.43
23:20:46.109,4.50
23:20:46.180,11.10
23:20:46.241,5.03
23:20:46.312,4.73
23:20:46.372,10.73
23:20:46.433,4.28
23:20:46.504,4.20
23:20:46.564,11.40
23:20:46.636,5.40
23:20:46.696,4.88
23:20:46.767,11.48
23:20:46.828,5.63
23:20:46.899,6.00
23:20:46.960,12.53
23:20:47.031,5.10
23:20:47.091,4.50
23:20:47.152,10.50
23:20:47.223,4.28
23:20:47.284,4.20
23:20:47.355,10.28
23:20:47.416,4.13
23:20:47.487,4.20
23:20:47.547,10.50
23:20:47.619,4.28
23:20:47.679,4.43
23:20:47.750,10.20
23:20:47.811,4.20
23:20:47.872,4.20
23:20:47.942,10.20
23:20:48.003,4.28
23:20:48.074,4.43
23:20:48.135,10.50
23:20:48.206,4.43
23:20:48.266,4.28
23:20:48.337,9.98
23:20:48.398,4.58
23:20:48.469,4.13
23:20:48.529,6.08
23:20:48.600,9.38
23:20:48.660,4.73
23:20:48.731,4.58
23:20:48.792,10.50
23:20:48.853,4.28
23:20:48.924,4.20
23:20:48.984,10.50
23:20:49.055,4.28
23:20:49.116,4.20
23:20:49.187,10.73
23:20:49.248,4.73
23:20:49.319,4.73
23:20:49.380,10.73
23:20:49.451,4.28
23:20:49.511,4.20
23:20:49.572,10.43
23:20:49.643,4.20
23:20:49.704,4.13
23:20:49.774,10.13
23:20:49.836,4.20
23:20:49.906,4.13
23:20:49.967,10.20
23:20:50.038,4.43
23:20:50.099,4.20
23:20:50.170,10.13
23:20:50.231,4.13
23:20:50.291,4.13
23:20:50.362,10.28
23:20:50.423,4.13
23:20:50.494,4.20
23:20:50.555,10.43
23:20:50.626,4.20
23:20:50.686,4.28
23:20:50.757,10.73
23:20:50.818,4.43
23:20:50.889,4.20
23:20:50.950,10.80
23:20:51.011,4.88
23:20:51.081,4.58
23:20:51.142,10.50
23:20:51.213,4.43
23:20:51.274,4.43
23:20:51.345,10.80
23:20:51.406,5.40
23:20:51.477,5.03
23:20:51.537,11.03
23:20:51.608,4.88
23:20:51.669,4.80
23:20:51.730,10.73
23:20:51.801,4.73
23:20:51.862,4.28
23:20:51.932,6.68
23:20:51.993,8.33
23:20:52.063,4.43
23:20:52.124,4.50
23:20:52.195,10.13
23:20:52.256,4.20
23:20:52.327,4.20
23:20:52.387,10.13
23:20:52.459,4.20
23:20:52.520,4.50
23:20:52.580,11.10
23:20:52.651,5.40
23:20:52.712,5.78
23:20:52.782,12.23
23:20:52.844,5.93
23:20:52.914,6.00
23:20:52.975,11.18
23:20:53.046,5.18
23:20:53.107,5.33
23:20:53.178,11.70
23:20:53.239,5.70
23:20:53.299,6.00
23:20:53.370,12.53
23:20:53.431,6.00
23:20:53.502,5.63
23:20:53.562,11.63
23:20:53.634,5.18
23:20:53.694,5.78
23:20:53.765,12.30
23:20:53.826,6.22
23:20:53.897,5.10
23:20:53.958,10.80
23:20:54.019,4.43
23:20:54.089,4.28
23:20:54.150,10.28
23:20:54.221,4.20
23:20:54.282,4.20
23:20:54.353,10.20
23:20:54.414,4.20
23:20:54.485,4.13
23:20:54.545,10.28
23:20:54.616,5.70
23:20:54.677,5.70
23:20:54.748,11.70
23:20:54.809,4.80
23:20:54.870,5.48
23:20:54.940,12.30
23:20:55.001,5.78
23:20:55.072,6.08
23:20:55.133,11.63
23:20:55.204,4.58
23:20:55.265,4.43
23:20:55.335,7.43
23:20:55.396,7.50
23:20:55.467,4.28
23:20:55.527,4.50
23:20:55.598,10.73
23:20:55.659,4.58
23:20:55.720,4.43
23:20:55.791,10.50
23:20:55.852,4.28
23:20:55.923,4.20
23:20:55.983,10.28
23:20:56.054,4.13
23:20:56.115,4.13
23:20:56.186,9.98
23:20:56.246,4.13
23:20:56.317,4.58
23:20:56.378,11.33
23:20:56.439,4.88
23:20:56.510,4.58
23:20:56.570,10.50
23:20:56.641,4.43
23:20:56.702,4.28
23:20:56.773,10.57
23:20:56.834,4.13
23:20:56.904,4.28
23:20:56.965,11.70
23:20:57.036,5.03
23:20:57.097,4.58
23:20:57.168,10.50
23:20:57.229,4.28
23:20:57.289,4.20
23:20:57.360,10.28
23:20:57.421,4.20
23:20:57.492,4.13
23:20:57.553,10.28
23:20:57.624,4.20
23:20:57.685,4.13
23:20:57.756,10.20
23:20:57.816,4.13
23:20:57.877,4.13
23:20:57.948,10.20
23:20:58.009,4.13
23:20:58.080,3.98
23:20:58.140,10.43
23:20:58.212,4.20
23:20:58.272,4.28
23:20:58.343,10.13
23:20:58.404,4.13
23:20:58.475,4.13
23:20:58.536,10.28
23:20:58.597,5.70
23:20:58.667,5.70
23:20:58.728,9.23
23:20:58.799,8.10
23:20:58.859,5.63
23:20:58.930,5.63
23:20:58.991,10.13
23:20:59.062,4.28
23:20:59.123,4.20
23:20:59.193,10.73
23:20:59.254,4.58
23:20:59.325,4.50
23:20:59.386,10.50
23:20:59.447,4.20
23:20:59.517,4.13
23:20:59.578,10.20
23:20:59.650,4.13
23:20:59.710,3.98
23:20:59.781,10.20
23:20:59.842,4.13
23:20:59.912,3.98
23:20:59.973,10.20
23:21:00.045,3.98
23:21:00.105,3.98
23:21:00.176,10.20
23:21:00.237,3.98
23:21:00.298,3.98
23:21:00.369,10.20
23:21:00.430,3.98
23:21:00.500,3.98
23:21:00.561,9.98
23:21:00.631,3.98
23:21:00.692,3.98
23:21:00.763,10.20
23:21:00.824,3.98
23:21:00.895,3.98
23:21:00.955,10.28
23:21:01.016,3.98
23:21:01.087,3.98
23:21:01.148,10.20
23:21:01.219,3.98
23:21:01.280,3.98
23:21:01.350,10.28
23:21:01.412,3.98
23:21:01.482,3.98
23:21:01.543,10.20
23:21:01.614,3.98
23:21:01.675,3.98
23:21:01.745,10.13
23:21:01.807,4.13
23:21:01.867,3.98
23:21:01.938,10.13
23:21:01.999,3.98
23:21:02.070,3.98
23:21:02.130,8.33
23:21:02.201,5.78
23:21:02.262,3.98
23:21:02.332,5.03
23:21:02.393,9.30
23:21:02.464,3.98
23:21:02.525,3.98
23:21:02.595,10.13
23:21:02.657,3.98
23:21:02.717,3.98
23:21:02.788,9.98
23:21:02.848,3.98
23:21:02.919,3.98
23:21:02.980,10.20
23:21:03.051,3.98
23:21:03.112,3.98
23:21:03.183,10.20
23:21:03.244,3.98
23:21:03.314,3.98
23:21:03.375,10.28
23:21:03.436,3.98
23:21:03.507,3.98
23:21:03.568,10.20
23:21:03.638,3.98
23:21:03.699,3.98
23:21:03.770,10.20
23:21:03.831,3.98
23:21:03.902,3.98
23:21:03.962,10.13
23:21:04.034,3.98
23:21:04.094,3.98
23:21:04.165,10.20
23:21:04.226,4.13
23:21:04.287,3.98
23:21:04.357,10.20
23:21:04.419,3.98
23:21:04.490,3.98
23:21:04.550,10.20
23:21:04.621,3.98
23:21:04.682,3.98
23:21:04.753,9.90
23:21:04.813,3.98
23:21:04.884,3.98
23:21:04.945,9.90
23:21:05.015,3.98
23:21:05.076,3.98
23:21:05.137,9.98
23:21:05.207,3.98
23:21:05.268,3.98
23:21:05.339,10.20
23:21:05.400,3.98
23:21:05.471,3.98
23:21:05.531,9.30
23:21:05.602,5.03
23:21:05.663,3.98
23:21:05.733,5.63
23:21:05.794,8.70
23:21:05.864,3.98
23:21:05.925,4.13
23:21:05.996,10.13
23:21:06.057,3.98
23:21:06.118,3.98
23:21:06.188,10.20
23:21:06.250,3.98
23:21:06.320,3.98
23:21:06.381,14.78
23:21:06.452,8.63
23:21:06.513,8.48
23:21:06.584,14.78
23:21:06.645,8.70
23:21:06.715,8.63
23:21:06.776,14.70
23:21:06.837,8.78
23:21:06.908,8.63
23:21:06.968,14.70
23:21:07.040,8.78
23:21:07.100,8.70
23:21:07.171,14.78
23:21:07.232,8.93
23:21:07.303,8.70
23:21:07.364,15.00
23:21:07.435,16.20
23:21:07.496,8.33
23:21:07.556,14.63
23:21:07.628,8.63
23:21:07.688,8.48
23:21:07.759,15.08
23:21:07.820,8.78
23:21:07.891,8.70
23:21:07.951,15.08
23:21:08.023,9.00
23:21:08.083,8.78
23:21:08.154,14.93
23:21:08.215,8.78
23:21:08.276,8.70
23:21:08.347,14.93
23:21:08.408,8.78
23:21:08.478,16.13
23:21:08.540,14.63
23:21:08.611,8.48
23:21:08.672,8.63
23:21:08.742,14.93
23:21:08.803,8.78
23:21:08.874,8.70
23:21:08.935,14.33
23:21:08.996,9.08
23:21:09.066,8.70
23:21:09.127,10.73
23:21:09.198,12.83
23:21:09.260,8.70
23:21:09.330,8.78
23:21:09.391,14.63
23:21:09.462,8.70
23:21:09.523,16.13
23:21:09.584,14.48
23:21:09.655,8.48
23:21:09.716,8.48
23:21:09.787,14.93
23:21:09.848,8.63
23:21:09.919,8.63
23:21:09.979,15.00
23:21:10.053,8.63
23:21:10.111,8.63
23:21:10.181,15.00
23:21:10.243,8.70
23:21:10.303,8.70
23:21:10.374,14.93
23:21:10.435,8.70
23:21:10.506,10.28
23:21:10.567,20.70
23:21:10.639,8.33
23:21:10.699,8.40
23:21:10.770,14.93
23:21:10.831,8.63
23:21:10.901,8.48
23:21:10.962,14.70
23:21:11.023,8.63
23:21:11.094,8.63
23:21:11.155,14.63
23:21:11.226,8.63
23:21:11.286,8.63
23:21:11.357,14.63
23:21:11.418,8.63
23:21:11.489,8.48
23:21:11.550,18.68
23:21:11.621,35.63
23:21:11.682,10.88
23:21:11.744,3.90
23:21:11.815,3.98
23:21:11.875,10.88
23:21:11.946,9.53
23:21:12.007,3.98
23:21:12.078,3.98
23:21:12.138,10.28
23:21:12.209,3.98
23:21:12.270,3.98
23:21:12.331,10.13
23:21:12.402,3.98
23:21:12.463,3.98
23:21:12.534,10.13
23:21:12.595,3.98
23:21:12.665,3.98
23:21:12.726,10.20
23:21:12.797,3.98
23:21:12.858,3.98
23:21:12.928,10.20
23:21:12.990,3.98
23:21:13.050,3.98
23:21:13.121,10.13
23:21:13.182,3.98
23:21:13.253,3.98
23:21:13.314,9.98
23:21:13.384,3.98
23:21:13.445,3.98
23:21:13.516,9.90
23:21:13.579,3.98
23:21:13.647,3.98
23:21:13.707,9.90
23:21:13.778,3.98
23:21:13.839,3.98
23:21:13.909,10.20
23:21:13.971,3.98
23:21:14.031,3.98
23:21:14.102,10.28
23:21:14.164,3.98
23:21:14.234,3.98
23:21:14.294,10.13
23:21:14.366,3.98
23:21:14.427,3.98
23:21:14.497,10.13
23:21:14.558,3.98
23:21:14.629,3.98
23:21:14.690,10.13
23:21:14.751,3.98
23:21:14.822,3.98
23:21:14.882,10.20
23:21:14.954,3.98
23:21:15.014,3.98
23:21:15.085,7.73
23:21:15.145,6.53
23:21:15.216,3.98
23:21:15.277,4.43
23:21:15.347,9.38
23:21:15.408,3.98
23:21:15.479,3.98
23:21:15.539,9.98
23:21:15.610,3.98
23:21:15.671,3.98
23:21:15.732,9.90
23:21:15.802,3.98
23:21:15.863,3.98
23:21:15.933,10.20
23:21:15.995,3.98
23:21:16.065,3.98
23:21:16.126,10.28
23:21:16.197,3.98
23:21:16.258,3.98
23:21:16.329,10.13
23:21:16.390,3.98
23:21:16.461,3.98
23:21:16.521,10.13
23:21:16.582,3.98
23:21:16.653,3.98
23:21:16.714,10.20
23:21:16.785,3.98
23:21:16.845,3.98
23:21:16.916,10.13
23:21:16.977,3.98
23:21:17.048,3.98
23:21:17.109,10.13
23:21:17.180,3.98
23:21:17.241,3.98
23:21:17.301,10.20
23:21:17.372,3.98
23:21:17.433,3.98
23:21:17.504,9.90
23:21:17.564,3.98
23:21:17.635,3.98
23:21:17.696,10.13
23:21:17.767,3.98
23:21:17.827,3.98
23:21:17.898,9.90
23:21:17.959,3.98
23:21:18.029,3.98
23:21:18.090,10.20
23:21:18.151,3.98
23:21:18.222,3.98
23:21:18.283,10.13
23:21:18.354,3.98
23:21:18.414,3.98
23:21:18.485,8.18
23:21:18.546,5.93
23:21:18.617,3.98
23:21:18.677,4.88
23:21:18.748,9.23
23:21:18.809,3.98
23:21:18.879,3.98
23:21:18.940,10.13
23:21:19.001,3.98
23:21:19.072,3.98
23:21:19.133,10.20
23:21:19.204,3.98
23:21:19.264,3.98
23:21:19.335,10.13
23:21:19.396,3.98
23:21:19.467,3.98
23:21:19.528,9.90
23:21:19.598,3.98
23:21:19.659,3.98
23:21:19.730,9.90
23:21:19.790,3.98
23:21:19.861,3.98
23:21:19.922,9.90
23:21:19.982,3.98
23:21:20.053,3.98
23:21:20.113,9.98
23:21:20.184,3.98
23:21:20.245,3.98
23:21:20.316,10.20
23:21:20.377,3.98
23:21:20.447,3.98
23:21:20.508,10.13
23:21:20.580,3.98
23:21:20.640,3.98
23:21:20.711,10.13
23:21:20.772,3.98
23:21:20.832,3.98
23:21:20.903,10.20
23:21:20.964,3.98
23:21:21.035,3.98
23:21:21.096,10.13
23:21:21.167,3.98
23:21:21.228,3.98
23:21:21.299,10.13
23:21:21.360,3.98
23:21:21.430,3.98
23:21:21.491,10.20
23:21:21.552,3.98
23:21:21.623,3.98
23:21:21.684,9.90
23:21:21.754,3.98
23:21:21.815,3.98
23:21:21.885,8.70
23:21:21.946,5.10
23:21:22.017,3.98
23:21:22.078,5.10
23:21:22.148,8.70
23:21:22.209,3.98
23:21:22.279,3.98
23:21:22.340,10.20
23:21:22.411,3.98
23:21:22.472,3.98
23:21:22.532,10.20
23:21:22.604,3.98
23:21:22.664,3.98
23:21:22.735,10.20
23:21:22.796,3.98
23:21:22.867,3.98
23:21:22.927,10.13
23:21:22.999,3.98
23:21:23.060,3.98
23:21:23.130,10.28
23:21:23.194,3.98
23:21:23.252,3.98
23:21:23.323,10.13
23:21:23.384,3.98
23:21:23.455,3.98
23:21:23.515,10.13
23:21:23.586,3.98
23:21:23.647,3.98
23:21:23.718,10.20
23:21:23.779,3.98
23:21:23.850,3.98
23:21:23.910,9.90
23:21:23.981,3.98
23:21:24.042,3.98
23:21:24.102,9.90
23:21:24.173,3.98
23:21:24.234,3.98
23:21:24.304,9.90
23:21:24.365,3.98
23:21:24.436,3.98
23:21:24.496,10.20
23:21:24.568,3.98
23:21:24.628,3.98
23:21:24.699,10.20
23:21:24.760,3.98
23:21:24.831,3.98
23:21:24.892,10.13
23:21:24.953,3.98
23:21:25.024,3.98
23:21:25.084,10.13
23:21:25.155,3.98
23:21:25.216,3.98
23:21:25.287,9.68
23:21:25.347,4.43
23:21:25.418,3.98
23:21:25.478,6.00
23:21:25.549,8.10
23:21:25.610,3.98
23:21:25.680,4.13
23:21:25.741,9.98
23:21:25.812,3.98
23:21:25.873,3.98
23:21:25.933,9.90
23:21:26.004,3.98
23:21:26.065,3.98
23:21:26.135,9.90
23:21:26.196,3.98
23:21:26.266,3.98
23:21:26.327,9.90
23:21:26.398,3.98
23:21:26.458,3.98
23:21:26.529,10.43
23:21:26.591,3.98
23:21:26.661,3.98
23:21:26.722,10.20
23:21:26.793,3.98
23:21:26.854,3.98
23:21:26.914,10.20
23:21:26.986,3.98
23:21:27.046,3.98
23:21:27.117,10.13
23:21:27.178,3.98
23:21:27.249,3.98
23:21:27.309,10.13
23:21:27.380,3.98
23:21:27.441,3.98
23:21:27.512,10.13
23:21:27.573,3.98
23:21:27.634,3.98
23:21:27.704,10.20
23:21:27.766,3.98
23:21:27.836,3.98
23:21:27.897,10.13
23:21:27.968,3.98
23:21:28.029,3.98
23:21:28.099,9.90
23:21:28.160,3.98
23:21:28.231,3.98
23:21:28.291,9.90
23:21:28.362,3.98
23:21:28.423,3.98
23:21:28.493,9.90
23:21:28.554,3.98
23:21:28.615,3.98
23:21:28.685,9.98
23:21:28.746,4.20
23:21:28.817,3.98
23:21:28.877,6.60
23:21:28.948,7.58
23:21:29.009,3.98
23:21:29.080,4.20
23:21:29.140,10.13
23:21:29.211,3.98
23:21:29.272,3.98
23:21:29.343,10.13
23:21:29.404,3.98
23:21:29.465,3.98
23:21:29.535,10.13
23:21:29.597,3.98
23:21:29.667,3.98
23:21:29.728,10.20
23:21:29.800,3.98
23:21:29.860,3.98
23:21:29.931,10.13
23:21:29.991,3.98
23:21:30.062,3.98
23:21:30.123,10.28
23:21:30.184,3.98
23:21:30.255,3.98
23:21:30.315,9.90
23:21:30.386,3.98
23:21:30.447,3.98
23:21:30.518,9.90
23:21:30.578,3.98
23:21:30.649,3.98
23:21:30.709,9.90
23:21:30.780,3.98
23:21:30.841,3.98
23:21:30.912,10.20
23:21:30.973,3.98
23:21:31.044,3.98
23:21:31.104,10.20
23:21:31.165,3.98
23:21:31.236,3.98
23:21:31.297,10.13
23:21:31.368,3.98
23:21:31.428,3.98
23:21:31.499,10.13
23:21:31.560,3.98
23:21:31.631,3.98
23:21:31.692,10.20
23:21:31.763,3.98
23:21:31.823,3.98
23:21:31.894,10.20
23:21:31.955,3.98
23:21:32.016,3.98
23:21:32.087,10.13
23:21:32.148,3.98
23:21:32.219,3.98
23:21:32.279,6.83
23:21:32.350,6.98
23:21:32.410,3.98
23:21:32.481,4.20
23:21:32.542,9.60
23:21:32.613,3.98
23:21:32.673,3.98
23:21:32.744,9.90
23:21:32.805,3.90
23:21:32.875,3.98
23:21:32.936,10.20
23:21:32.997,3.98
23:21:33.068,3.98
23:21:33.129,10.20
23:21:33.199,3.98
23:21:33.260,3.98
23:21:33.331,10.13
23:21:33.392,3.98
23:21:33.463,3.98
23:21:33.523,10.13
23:21:33.585,3.98
23:21:33.655,3.98
23:21:33.716,10.13
23:21:33.787,3.98
23:21:33.848,3.98
23:21:33.918,10.20
23:21:33.980,3.98
23:21:34.051,3.90
23:21:34.111,10.13
23:21:34.182,3.98
23:21:34.243,3.98
23:21:34.314,10.28
23:21:34.375,3.98
23:21:34.435,3.98
23:21:34.506,9.90
23:21:34.567,3.98
23:21:34.637,3.98
23:21:34.698,9.90
23:21:34.769,3.98
23:21:34.829,3.98
23:21:34.900,9.90
23:21:34.961,3.98
23:21:35.032,3.98
23:21:35.092,10.28
23:21:35.163,3.98
23:21:35.224,3.98
23:21:35.295,10.20
23:21:35.356,3.98
23:21:35.417,3.98
23:21:35.487,10.13
23:21:35.549,3.98
23:21:35.619,3.98
23:21:35.680,7.58
23:21:35.750,6.38
23:21:35.811,3.98
23:21:35.882,4.58
23:21:35.942,9.53
23:21:36.013,3.98
23:21:36.074,3.98
23:21:36.146,10.13
23:21:36.205,3.98
23:21:36.266,3.98
23:21:36.338,10.13
23:21:36.398,3.98
23:21:36.469,3.90
23:21:36.529,9.90
23:21:36.600,3.98
23:21:36.661,3.98
23:21:36.731,9.90
23:21:36.792,3.98
23:21:36.863,3.98
23:21:36.923,9.90
23:21:36.994,3.98
23:21:37.055,3.98
23:21:37.125,9.90
23:21:37.186,3.98
23:21:37.247,3.98
23:21:37.317,10.20
23:21:37.379,3.98
23:21:37.449,3.98
23:21:37.510,10.13
23:21:37.581,3.98
23:21:37.642,3.98
23:21:37.713,10.13
23:21:37.774,3.98
23:21:37.845,3.98
23:21:37.905,10.20
23:21:37.966,3.98
23:21:38.037,3.98
23:21:38.098,10.13
23:21:38.169,3.98
23:21:38.229,3.98
23:21:38.300,10.13
23:21:38.361,3.98
23:21:38.432,3.98
23:21:38.493,10.13
23:21:38.564,3.98
23:21:38.625,3.98
23:21:38.695,9.90
23:21:38.756,3.98
23:21:38.816,3.98
23:21:38.887,9.90
23:21:38.948,3.98
23:21:39.019,3.98
23:21:39.079,8.03
23:21:39.150,5.78
23:21:39.210,3.98
23:21:39.281,4.88
23:21:39.342,9.30
23:21:39.412,3.98
23:21:39.473,3.98
23:21:39.544,10.20
23:21:39.605,3.98
23:21:39.676,3.98
23:21:39.736,9.98
23:21:39.807,3.98
23:21:39.868,3.98
23:21:39.928,10.13
23:21:40.000,3.98
23:21:40.060,3.98
23:21:40.131,10.13
23:21:40.192,3.98
23:21:40.263,3.98
23:21:40.323,10.13
23:21:40.395,3.98
23:21:40.456,3.98
23:21:40.526,10.13
23:21:40.587,3.98
23:21:40.648,3.98
23:21:40.719,10.20
23:21:40.780,3.98
23:21:40.850,3.98
23:21:40.911,9.98
23:21:40.982,3.98
23:21:41.042,3.98
23:21:41.113,9.90
23:21:41.174,3.98
23:21:41.244,3.98
23:21:41.305,9.90
23:21:41.376,3.98
23:21:41.437,3.98
23:21:41.507,10.20
23:21:41.568,3.98
23:21:41.629,3.98
23:21:41.700,10.20
23:21:41.761,3.98
23:21:41.832,3.98
23:21:41.892,10.13
23:21:41.963,3.98
23:21:42.024,3.98
23:21:42.095,10.13
23:21:42.156,3.98
23:21:42.226,3.90
23:21:42.287,10.13
23:21:42.348,3.98
23:21:42.419,3.98
23:21:42.480,9.00
23:21:42.551,5.10
23:21:42.611,3.98
23:21:42.682,5.40
23:21:42.743,8.70
23:21:42.813,3.90
23:21:42.874,3.90
23:21:42.945,9.90
23:21:43.005,3.98
23:21:43.076,3.90
23:21:43.137,9.90
23:21:43.207,3.98
23:21:43.268,3.98
23:21:43.339,9.90
23:21:43.399,3.98
23:21:43.460,3.98
23:21:43.531,10.20
23:21:43.592,3.90
23:21:43.663,3.98
23:21:43.723,10.20
23:21:43.795,3.98
23:21:43.855,3.90
23:21:43.926,10.20
23:21:43.987,3.98
23:21:44.058,3.98
23:21:44.118,10.13
23:21:44.179,3.98
23:21:44.250,3.98
23:21:44.311,10.13
23:21:44.382,3.98
23:21:44.443,3.98
23:21:44.513,10.13
23:21:44.574,3.98
23:21:44.645,3.98
23:21:44.706,10.13
23:21:44.777,3.98
23:21:44.838,3.98
23:21:44.898,10.20
23:21:44.970,3.98
23:21:45.030,3.98
23:21:45.101,9.98
23:21:45.161,3.98
23:21:45.232,3.98
23:21:45.293,9.90
23:21:45.363,3.98
23:21:45.424,3.98
23:21:45.495,10.13
23:21:45.556,3.98
23:21:45.627,3.98
23:21:45.687,10.20
23:21:45.749,3.98
23:21:45.820,3.98
23:21:45.880,9.83
23:21:45.951,4.43
23:21:46.011,3.98
23:21:46.082,6.00
23:21:46.143,8.10
23:21:46.213,3.98
23:21:46.274,4.13
23:21:46.345,9.98
23:21:46.405,3.98
23:21:46.476,3.98
23:21:46.537,10.20
23:21:46.608,3.98
23:21:46.669,3.90
23:21:46.739,10.20
23:21:46.800,3.98
23:21:46.861,3.98
23:21:46.932,10.28
23:21:46.993,3.98
23:21:47.064,3.98
23:21:47.124,10.20
23:21:47.196,3.98
23:21:47.256,3.98
23:21:47.327,9.90
23:21:47.387,3.98
23:21:47.458,3.98
23:21:47.519,9.90
23:21:47.590,3.98
23:21:47.650,3.98
23:21:47.711,9.90
23:21:47.782,3.98
23:21:47.842,3.98
23:21:47.913,10.43
23:21:47.974,3.98
23:21:48.045,3.90
23:21:48.105,10.43
23:21:48.176,3.98
23:21:48.237,3.98
23:21:48.308,10.28
23:21:48.369,3.98
23:21:48.430,3.98
23:21:48.500,10.13
23:21:48.562,3.98
23:21:48.632,3.98
23:21:48.693,10.13
23:21:48.764,3.98
23:21:48.825,3.98
23:21:48.895,10.13
23:21:48.957,3.98
23:21:49.027,3.98
23:21:49.088,10.13
23:21:49.149,3.98
23:21:49.220,3.98
23:21:49.280,9.68
23:21:49.351,4.20
23:21:49.412,3.98
23:21:49.482,6.30
23:21:49.543,7.88
23:21:49.614,3.98
23:21:49.674,4.13
23:21:49.745,9.90
23:21:49.806,3.98
23:21:49.877,3.98
23:21:49.937,10.20
23:21:50.009,3.98
23:21:50.069,3.98
23:21:50.140,10.28
23:21:50.201,3.98
23:21:50.261,3.98
23:21:50.332,10.28
23:21:50.393,3.98
23:21:50.464,3.90
23:21:50.526,10.13
23:21:50.596,3.90
23:21:50.657,3.98
23:21:50.727,10.13
23:21:50.789,3.98
23:21:50.859,3.98
23:21:50.920,10.13
23:21:50.981,3.98
23:21:51.052,3.98
23:21:51.112,10.13
23:21:51.185,3.98
23:21:51.244,3.90
23:21:51.315,10.13
23:21:51.376,3.98
23:21:51.447,3.98
23:21:51.507,9.90
23:21:51.578,3.98
23:21:51.639,3.98
23:21:51.709,9.90
23:21:51.770,3.98
23:21:51.831,3.98
23:21:51.901,9.90
23:21:51.962,3.98
23:21:52.033,3.98
23:21:52.093,10.20
23:21:52.165,3.98
23:21:52.225,3.98
23:21:52.296,10.13
23:21:52.357,3.98
23:21:52.428,3.98
23:21:52.488,10.13
23:21:52.550,3.98
23:21:52.621,3.98
23:21:52.681,10.13
23:21:52.752,3.98
23:21:52.813,3.98
23:21:52.884,7.13
23:21:52.944,6.98
23:21:53.015,3.98
23:21:53.076,4.28
23:21:53.146,9.83
23:21:53.207,3.98
23:21:53.278,3.90
23:21:53.338,10.13
23:21:53.409,3.98
